index,cell_id,DL_TRAFFIC_VOLUME,UL_TRAFFIC_VOLUME,Inter_X2_based_HO_prep,VoLTE_total_traffic,INTRA_FREQ_HO_SR_RATIO,RRC_SR_RATIO,CELL_AVAILABILITY_RATIO,RACH_Stp_Completion_SR_RATIO,E_RAB_QCI1_DR_RATIO,DCR_LTE_RATIO,CSSR_LTE_RATIO,LTE_INTER_ENODEB_HOSR_RATIO,Inter_RAT_HO_SR_GERAN_SRVCC_RATIO,Inter_RAT_Total_HO_SR_RATIO,HOUR
2021-05-13 02:00:00,7.315874467898523e+16,30476279583.0,2362001751.0,9.0,2754.0,1.0,1.0,1.0,1.0,0.0,0.0008752936840650483,0.9997698609960416,0.7777777777777778,1.0,1.0,2
2021-05-13 03:00:00,7.315874467898523e+16,31657738644.0,3207138507.0,5.0,1278.0,1.0,0.999862173523534,1.0,1.0,0.0,0.0009414986947404461,0.9996153846153846,1.0,0.9971291866028706,0.9583728852778487,3
2021-05-13 04:00:00,7.315874467898523e+16,32633970140.0,1819763423.0,10.0,1006.0,1.0,1.0001350074254085,1.0,1.0,0.0,0.0008915304606240713,0.9998299030447356,1.0,0.9971291866028706,1.0,4
2021-05-13 05:00:00,7.315874467898523e+16,25586943037.0,3711289325.0,7.0,2239.0,1.0,0.999869994799792,1.0,0.9889739109477615,0.0,0.0005432284484559776,0.9993742960830936,1.0,0.9971291866028706,0.9583728852778487,5
2021-05-13 06:00:00,7.315874467898523e+16,22480958210.0,2122140955.0,19.0,3341.0,1.0,1.0,1.0,0.9782247537676516,0.0,0.000741839762611276,0.9992184929253044,1.0,0.9971291866028706,1.0,6
2021-05-13 07:00:00,7.315874467898523e+16,21874499082.0,3420962253.0,20.0,7745.0,1.0,0.9999399435469342,1.0,0.9855922879446744,0.0,0.0002304324448882403,0.9998849428549512,1.0,1.0,1.0,7
2021-05-13 08:00:00,7.315874467898523e+16,27550860475.0,2621981641.0,12.0,6060.0,1.0,1.0,1.0,0.9938895124080308,0.0,0.0010997228698368011,0.9991201055873296,1.0,0.9971291866028706,1.0,8
2021-05-13 09:00:00,7.315874467898523e+16,22968012801.0,2741062845.0,18.0,5591.0,1.0,1.0,1.0,0.9998664262338876,0.0,0.0010510441895535349,0.998363413192708,1.0,0.9971291866028706,1.0,9
2021-05-13 10:00:00,7.315874467898523e+16,1006712098.0,733989858.0,14.0,3311.0,1.0,1.0,1.0,0.999857883891139,0.0,0.0010267944455309994,0.945303641888521,1.0,0.9971291866028706,0.10344827586206896,10
2021-05-13 11:00:00,7.315874467898523e+16,263308938.0,244839054.0,13.0,856.0,1.0,0.9997269997269996,1.0,1.0,0.0,0.0004627487274409996,0.9568958173609337,0.3076923076923077,0.9971291866028706,0.75,11
2021-05-13 12:00:00,7.315874467898523e+16,422005512.0,612008069.0,88.0,161.0,1.0,0.9998521803399852,1.0,0.9999524104126016,0.0,0.0020216681353999273,0.8043863135455432,0.9166666666666666,0.9971291866028706,0.9583728852778487,12
2021-05-13 13:00:00,7.315874467898523e+16,8910566099.0,1503751614.0,4.0,1675.0,0.9655172413793104,0.999885024432308,1.0,0.9852752195330906,0.0,0.0015725588481006435,0.8881858229875851,1.0,1.0,1.0,13
2021-05-13 14:00:00,7.315874467898523e+16,29084948307.0,3800043314.0,9.0,1205.0,1.0,0.9999233951279302,1.0,0.9766536964980544,0.0,0.0013177802723412565,0.984254973996851,1.0,1.0,1.0,14
2021-05-13 15:00:00,7.315874467898523e+16,33351498095.0,5632761258.0,8.0,1530.0,1.0,0.9998506236462767,1.0,0.9880936890045544,0.0,0.00046757375976060224,0.9992990981729826,1.0,0.9971291866028706,1.0,15
2021-05-13 16:00:00,7.315874467898523e+16,34595246752.0,6016757669.0,32.0,1925.0,1.0,0.9999232422474671,1.0,0.9999266485733148,0.0,0.0008326394671107411,0.9981428990323526,1.0,1.0,1.0,16
2021-05-13 17:00:00,7.315874467898523e+16,27762176568.0,1658853310.0,5.0,1127.0,1.0,0.9998316781686584,1.0,1.0,0.0,0.0002215330084182543,0.9995011915978496,1.0,0.9971291866028706,0.9583728852778487,17
2021-05-13 18:00:00,7.315874467898523e+16,22264960925.0,1416287555.0,25.0,2147.0,1.0,0.9991503823279524,1.0,1.0,0.022727272727272728,0.0012045773940975706,0.9990986028343932,1.0,1.0,0.75,18
2021-05-13 19:00:00,7.315874467898523e+16,26741021246.0,1870396152.0,19.0,3122.0,1.0,0.9994822868131056,1.0,0.9999270658595288,0.0,0.0009360666479453336,0.998461251515434,1.0,1.0,1.0,19
